doc,word,cluster
96,4165,1
96,4420,1
96,4459,1
96,4511,1
96,4532,1
96,4551,1
96,4558,1
96,4563,2
96,4591,1
96,4603,1
96,4612,1
96,4748,1
96,4832,1
96,4858,1
96,4861,1
96,4872,1
96,4901,1
96,4915,1
96,4918,1
96,4927,1
96,4943,1
96,4957,1
96,4958,1
96,4964,1
96,4973,1
96,4983,2
96,4996,1
96,4998,2
96,4999,2
96,5010,1
96,5053,1
96,5113,2
96,5142,1
96,5227,1
96,5235,1
96,5326,1
96,5340,4
96,5346,1
96,5347,2
96,5354,2
96,5359,1
96,5361,1
96,5376,2
96,5385,1
96,5386,1
96,5409,1
96,5413,1
96,5421,1
96,5635,2
96,5653,1
96,5662,1
96,5663,1
96,5700,1
96,5703,1
96,5740,3
96,5748,1
96,5757,1
96,5792,1
96,5795,1
96,5807,1
97,4,1
97,8,1
97,30,1
97,90,1
97,294,1
97,298,1
97,311,1
97,313,1
97,315,1
97,316,1
97,317,2
97,338,1
97,406,1
97,539,1
97,566,2
97,568,5
97,569,4
97,577,1
97,611,1
97,643,2
97,667,1
97,671,3
97,702,1
97,708,2
97,754,3
97,884,2
97,1117,1
97,1143,1
97,1161,1
97,1352,1
97,1383,1
97,1489,1
97,1643,1
97,1647,2
97,1680,2
97,1694,1
97,1701,1
97,1709,8
97,1748,1
97,1775,1
97,1917,1
97,1983,1
97,1984,2
97,1994,2
97,2034,1
97,2127,1
97,2149,2
97,2159,1
97,2224,2
97,2240,1
97,2246,1
97,2418,2
97,2453,1
97,2473,1
97,2480,1
97,2485,1
97,2504,1
97,2512,1
97,2516,1
97,2559,1
97,2561,1
97,2585,2
97,2864,1
97,2866,1
97,2913,2
97,2924,1
97,3217,2
97,3297,1
97,3312,1
97,3341,1
97,3419,1
97,3434,2
97,3558,1
97,3636,1
97,3704,1
97,3746,1
97,3761,1
97,3824,1
97,3980,1
97,4051,1
97,4075,1
97,4167,1
97,4198,1
97,4689,1
97,4701,1
97,4757,1
97,4917,1
97,4923,1
97,4972,1
97,4974,1
97,5094,1
97,5290,1
97,5326,1
97,5346,1
97,5354,2
97,5570,1
97,5610,1
97,5635,2
97,5639,1
97,5663,1
97,5703,1
97,5740,3
97,5764,1
97,5777,1
97,5803,1
98,1,1
98,6,3
98,19,1
98,22,101
98,25,1
98,28,1
98,29,1
98,30,2
98,31,4
98,32,5
98,33,10
98,34,1
98,40,1
98,41,4
98,43,1
98,51,1
98,53,1
98,58,1
98,61,2
98,65,4
98,66,3
98,78,2
98,80,6
98,84,15
98,85,2
98,89,3
98,90,2
98,93,3
98,95,3
98,97,1
98,98,4
98,99,2
98,100,1
98,101,3
98,102,1
98,103,2
98,105,1
98,106,2
98,108,2
98,110,2
98,111,2
98,112,1
98,114,1
98,115,7
98,116,2
98,117,1
98,118,2
98,120,2
98,122,2
98,125,2
98,127,1
98,128,2
98,131,16
98,132,2
98,133,5
98,134,2
98,136,2
98,137,1
98,139,2
98,140,1
98,143,1
98,144,4
98,150,22
98,152,2
98,153,2
98,154,2
98,155,2
98,159,2
98,161,1
98,162,2
98,164,3
98,167,2
98,168,1
98,169,2
98,170,2
98,172,2
98,173,2
98,174,2
98,176,1
98,177,2
98,178,4
98,179,2
98,180,2
98,181,5
98,182,2
98,183,2
98,184,2
98,185,2
98,186,2
98,187,2
98,189,5
98,192,2
98,194,1
98,195,2
98,196,2
98,197,1
98,198,3
98,200,5
98,201,5
98,202,9
98,203,4
98,204,1
98,206,1
98,209,1
98,210,24
98,215,9
98,216,2
98,218,8
98,221,5
98,222,3
98,223,1
98,227,4
98,228,1
98,229,2
98,230,6
98,233,4
98,234,10
98,235,2
98,241,1
98,242,9
98,243,1
98,244,1
98,245,2
98,249,12
98,252,21
98,254,6
98,256,1
98,257,5
98,258,1
98,261,3
98,262,47
98,263,1
98,264,2
98,265,13
98,266,16
98,267,1
98,269,11
98,270,4
98,272,2
98,273,1
98,274,19
98,275,1
98,277,4
98,278,16
98,281,3
98,282,2
98,285,4
98,288,2
98,290,4
98,291,2
98,293,22
98,294,1
98,300,1
98,301,1
98,303,1
98,305,3
98,306,18
98,307,2
98,308,2
98,309,4
98,314,1
98,316,2
98,319,2
98,321,20
98,323,4
98,328,1
98,329,8
98,330,2
98,331,1
98,333,5
98,334,11
98,335,3
98,336,25
98,337,1
98,338,1
98,341,4
98,345,3
98,346,11
98,347,1
98,348,1
98,357,1
98,361,1
98,366,1
98,372,1
98,373,5
98,375,2
98,377,6
98,388,1
98,389,1
98,392,1
98,396,2
98,398,6
98,399,2
98,400,2
98,401,2
98,402,3
98,404,2
98,407,1
98,409,2
98,410,2
98,411,3
98,412,1
98,413,3
98,415,2
98,417,2
98,420,2
98,424,1
98,425,3
98,426,7
98,428,1
98,430,2
98,431,1
98,434,2
98,436,1
98,437,12
98,438,207
98,439,2
98,440,2
98,443,2
98,446,2
98,448,2
98,451,2
98,452,2
98,453,2
98,455,2
98,457,2
98,458,1
98,459,2
98,460,2
98,463,4
98,465,2
98,466,2
98,468,1
98,469,1
98,471,5
98,473,2
98,474,1
98,475,2
98,476,1
98,478,2
98,480,3
98,481,2
98,483,1
98,485,2
98,487,2
98,488,2
98,489,1
98,490,2
98,491,2
98,494,2
98,495,2
98,497,8
98,499,14
98,500,2
98,501,2
98,502,3
98,503,2
98,507,2
98,509,2
98,510,5
98,511,2
98,512,3
98,514,2
98,515,2
98,516,2
98,517,2
98,519,2
98,522,2
98,523,2
98,525,2
98,526,2
98,527,1
98,529,7
98,530,22
98,532,2
98,533,5
98,534,9
98,535,2
98,537,2
98,538,2
98,539,4
98,540,1
98,541,7
98,542,4
98,544,1
98,545,1
98,546,1
98,549,1
98,551,5
98,553,2
98,557,4
98,561,9
98,562,7
98,563,9
98,564,6
98,565,17
98,566,111
98,567,1
98,568,348
98,569,12
98,570,4
98,571,5
98,573,7
98,574,3
98,577,2
98,581,37
98,582,1
98,585,12
98,587,59
98,588,2
98,590,9
98,591,9
98,593,14
98,594,2
98,595,1
98,597,48
98,598,1
98,599,11
98,601,7
98,602,5
98,603,3
98,605,2
98,606,1
98,608,2
98,610,4
98,611,115
98,612,25
98,614,11
98,615,21
98,616,1
98,617,1
98,620,2
98,621,1
98,623,3
98,624,1
98,625,1
98,626,5
98,627,4
98,629,1
98,631,6
98,635,5
98,638,3
98,639,4
98,640,1
98,641,2
98,642,28
98,643,2
98,644,3
98,645,2
98,646,2
98,647,122
98,650,6
98,651,5
98,652,2
98,657,1
98,661,32
98,662,17
98,663,2
98,664,7
98,665,9
98,666,5
98,667,48
98,668,5
98,669,2
98,671,44
98,673,136
98,674,1
98,675,4
98,677,4
98,678,55
98,679,4
98,684,38
98,685,5
98,686,34
98,687,2
98,688,1
98,692,371
98,693,8
98,699,1
98,701,12
98,702,2
98,705,4
98,707,3
98,708,7
98,709,1
98,710,4
98,712,4
98,713,61
98,714,16
98,717,2
98,718,2
98,721,21
98,724,17
98,726,30
98,727,1
98,728,2
98,729,1
98,731,2
98,732,2
98,734,5
98,736,1
98,737,43
98,738,11
98,739,3
98,740,116
98,744,18
98,745,21
98,747,1
98,748,1
98,749,18
98,750,18
98,752,8
98,753,6
98,756,30
98,757,4
98,758,11
98,761,15
98,766,3
98,788,2
98,803,1
98,813,1
98,817,1
98,819,6
98,820,1
98,823,2
98,838,1
98,847,3
98,850,2
98,851,1
98,852,2
98,853,2
98,855,5
98,859,2
98,861,1
98,862,2
98,864,2
98,867,2
98,869,1
98,871,2
98,873,2
98,874,16
98,875,1
98,876,1
98,878,2
98,880,2
98,881,3
98,883,2
98,889,8
98,890,2
98,891,2
98,893,2
98,894,2
98,896,70
98,898,2
98,899,2
98,900,2
98,902,2
98,903,15
98,907,1
98,909,2
98,911,2
98,912,10
98,913,2
98,914,2
98,915,64
98,916,3
98,918,2
98,920,4
98,923,2
98,924,2
98,926,2
98,928,2
98,929,3
98,932,3
98,933,2
98,934,2
98,935,10
98,937,1
98,939,2
98,940,2
98,941,5
98,942,2
98,943,3
98,944,2
98,946,1
98,947,23
98,948,11
98,950,2
98,952,2
98,953,2
98,954,2
98,955,2
98,956,1
98,957,2
98,958,2
98,960,2
98,962,2
98,964,2
98,965,1
98,967,2
98,969,2
98,970,2
98,972,2
98,974,2
98,975,2
98,976,2
98,982,1
98,983,1
98,984,2
98,986,2
98,987,2
98,988,2
98,989,7
98,991,2
98,992,1
98,994,4
98,995,3
98,996,2
98,997,2
98,998,16
98,999,2
98,1000,10
98,1001,1
98,1002,2
98,1003,2
98,1005,1
98,1006,1
98,1007,3
98,1010,2
98,1012,1
98,1014,2
98,1015,6
98,1016,16
98,1018,1
98,1021,2
98,1022,7
98,1023,5
98,1026,3
98,1028,1
98,1030,3
98,1032,1
98,1034,1
98,1035,4
98,1037,2
98,1040,4
98,1041,2
98,1042,8
98,1043,5
98,1045,1
98,1046,5
98,1047,2
98,1048,1
98,1049,10
98,1051,1
98,1054,4
98,1058,2
98,1060,2
98,1061,12
98,1071,2
98,1072,1
98,1077,2
98,1079,1
98,1082,17
98,1085,16
98,1086,1
98,1089,2
98,1092,5
98,1094,6
98,1097,9
98,1099,1
98,1100,1
98,1103,6
98,1105,2
98,1108,1
98,1113,1
98,1114,5
98,1116,3
98,1118,2
98,1119,2
98,1120,7
98,1125,2
98,1126,2
98,1127,60
98,1128,1
98,1129,3
98,1130,3
98,1135,4
98,1137,25
98,1138,1
98,1139,13
98,1140,9
98,1142,1
98,1143,1
98,1144,30
98,1145,5
98,1148,1
98,1150,63
98,1151,4
98,1152,2
98,1154,1
98,1156,2
98,1157,1
98,1158,12
98,1160,7
98,1161,11
98,1162,7
98,1163,1
98,1164,1
98,1165,10
98,1166,1
98,1167,1
98,1168,4
98,1169,1
98,1170,1
98,1171,18
98,1175,10
98,1179,40
98,1180,2
98,1185,6
98,1190,2
98,1199,1
98,1203,13
98,1207,5
98,1208,1
98,1214,9
98,1228,1
98,1238,1
98,1239,1
98,1242,1
98,1246,1
98,1249,1
98,1254,1
98,1259,6
98,1262,3
98,1274,1
98,1285,1
98,1288,2
98,1293,23
98,1294,1
98,1295,2
98,1296,1
98,1298,4
98,1301,1
98,1302,1
98,1305,2
98,1307,30
98,1308,1
98,1309,4
98,1312,2
98,1316,2
98,1317,4
98,1319,5
98,1322,1
98,1326,1
98,1331,81
98,1332,14
98,1334,174
98,1335,5
98,1338,3
98,1339,3
98,1341,3
98,1342,1
98,1343,5
98,1344,4
98,1347,5
98,1349,2
98,1352,4
98,1353,8
98,1358,8
98,1359,3
98,1360,3
98,1361,2
98,1362,3
98,1363,1
98,1365,4
98,1370,1
98,1371,10
98,1373,9
98,1374,7
98,1382,1
98,1385,1
98,1386,7
98,1387,2
98,1388,5
98,1389,6
98,1393,2
98,1398,1
98,1400,2
98,1401,19
98,1402,9
98,1403,11
98,1406,9
98,1407,8
98,1408,17
98,1409,1
98,1410,1
98,1413,1
98,1417,26
98,1420,1
98,1424,3
98,1425,2
98,1427,1
98,1428,10
98,1429,3
98,1431,1
98,1433,9
98,1434,17
98,1435,2
98,1436,12
98,1438,4
98,1439,1
98,1440,14
98,1442,3
98,1444,18
98,1446,5
98,1451,21
98,1456,28
98,1458,22
98,1465,10
98,1466,4
98,1467,4
98,1468,3
98,1469,3
98,1473,44
98,1474,3
98,1477,242
98,1480,3
98,1482,4
98,1483,4
98,1485,31
98,1486,2
98,1487,11
98,1488,2
98,1498,1
98,1503,1
98,1519,1
98,1525,1
98,1537,1
98,1550,1
98,1554,3
98,1555,1
98,1558,2
98,1567,1
98,1575,3
98,1577,1
98,1581,1
98,1583,1
98,1586,1
98,1597,2
98,1598,2
98,1610,1
98,1612,3
98,1614,8
98,1615,5
98,1620,1
98,1621,5
98,1622,5
98,1623,2
98,1626,1
98,1627,2
98,1631,9
98,1632,3
98,1634,2
98,1635,5
98,1638,2
98,1639,1
98,1640,1
98,1642,3
98,1643,3
98,1644,1
98,1646,22
98,1648,7
98,1649,3
98,1650,6
98,1651,7
98,1652,3
98,1653,2
98,1654,5
98,1655,1
98,1657,1
98,1659,2
98,1660,36
98,1662,20
98,1663,1
98,1664,7
98,1666,24
98,1669,1
98,1672,37
98,1673,13
98,1674,1
98,1677,3
98,1678,13
98,1679,4
98,1682,2
98,1683,13
98,1684,1
98,1685,1
98,1686,3
98,1688,9
98,1691,3
98,1692,19
98,1694,82
98,1697,3
98,1699,4
98,1702,8
98,1704,2
98,1705,2
98,1707,1
98,1712,15
98,1713,1
98,1715,2
98,1716,1
98,1718,1
98,1719,3
98,1720,6
98,1722,6
98,1724,3
98,1726,5
98,1727,1
98,1728,2
98,1729,2
98,1733,1
98,1738,12
98,1739,2
98,1740,7
98,1741,3
98,1744,15
98,1746,2
98,1749,1
98,1750,2
98,1754,1
98,1755,1
98,1756,12
98,1757,4
98,1758,7
98,1759,19
98,1762,4
98,1763,20
98,1764,2
98,1765,16
98,1767,6
98,1768,5
98,1771,4
98,1772,30
98,1773,6
98,1774,2
98,1775,1
98,1778,1
98,1779,88
98,1780,5
98,1782,3
98,1783,3
98,1784,4
98,1786,2
98,1793,17
98,1795,2
98,1797,28
98,1798,9
98,1799,2
98,1801,5
98,1803,1
98,1804,2
98,1806,3
98,1810,3
98,1829,19
98,1839,15
98,1840,1
98,1841,1
98,1843,1
98,1867,1
98,1872,13
98,1874,1
98,1877,2
98,1880,1
98,1881,1
98,1882,2
98,1886,2
98,1887,2
98,1889,1
98,1904,1
98,1908,2
98,1913,1
98,1917,4
98,1925,26
98,1926,1
98,1927,1
98,1931,2
98,1933,2
98,1935,1
98,1941,3
98,1943,1
98,1954,1
98,1955,9
98,1956,1
98,1973,4
98,1978,6
98,1979,2
98,1983,1
98,1985,3
98,1987,14
98,1988,9
98,1990,4
98,1992,19
98,1996,1
98,1997,2
98,1998,4
98,2000,3
98,2002,2
98,2004,10
98,2005,2
98,2006,10
98,2007,3
98,2008,3
98,2011,144
98,2013,2
98,2017,3
98,2020,3
98,2021,5
98,2022,3
98,2023,1
98,2024,2
98,2025,1
98,2026,10
98,2028,5
98,2030,3
98,2032,18
98,2033,5
98,2035,3
98,2037,15
98,2038,1
98,2039,1
98,2040,1
98,2042,8
98,2047,1
98,2051,2
98,2053,5
98,2054,1
98,2055,12
98,2056,8
98,2057,21
98,2059,1
98,2060,6
98,2061,1
98,2062,1
98,2065,1
98,2066,2
98,2067,1
98,2068,2
98,2071,8
98,2076,1
98,2077,5
98,2079,2
98,2080,3
98,2082,1
98,2083,18
98,2087,1
98,2090,1
98,2091,1
98,2092,12
98,2094,9
98,2095,5
98,2098,2
98,2101,6
98,2102,2
98,2103,3
98,2106,40
98,2108,4
98,2110,7
98,2112,5
98,2114,1
98,2118,63
98,2120,37
98,2121,10
98,2122,41
98,2124,5
98,2125,37
98,2126,1
98,2127,4
98,2132,1
98,2133,4
98,2134,2
98,2135,10
98,2136,4
98,2137,1
98,2138,1
98,2140,26
98,2144,4
98,2145,3
98,2146,44
98,2147,2
98,2149,32
98,2150,79
98,2151,5
98,2152,4
98,2153,3
98,2155,8
98,2156,1
98,2157,1
98,2160,111
98,2161,2
98,2162,1
98,2163,4
98,2164,2
98,2167,3
98,2168,3
98,2169,1
98,2172,4
98,2174,3
98,2175,3
98,2177,1
98,2178,2
98,2180,4
98,2181,29
98,2182,11
98,2183,10
98,2184,1
98,2185,2
98,2187,1
98,2190,1
98,2192,16
98,2193,13
98,2197,2
98,2200,1
98,2201,15
98,2202,37
98,2203,1
98,2205,4
98,2206,4
98,2207,3
98,2208,13
98,2209,1
98,2211,2
98,2214,4
98,2215,1
98,2222,1
98,2223,284
98,2224,97
98,2226,3
98,2228,7
98,2229,15
98,2230,6
98,2231,1
98,2232,2
98,2233,2
98,2237,1
98,2238,10
98,2239,1
98,2240,2
98,2241,2
98,2243,1
98,2244,1
98,2246,3
98,2249,5
98,2250,1
98,2252,1
98,2253,2
98,2257,2
98,2258,2
98,2260,10
98,2261,1
98,2262,3
98,2263,1
98,2268,2
98,2269,11
98,2270,1
98,2272,10
98,2273,2
98,2277,1
98,2279,2
98,2280,3
98,2283,1
98,2288,1
98,2289,1
98,2294,40
98,2304,1
98,2310,1
98,2315,2
98,2319,2
98,2324,1
98,2339,3
98,2342,1
98,2349,1
98,2352,1
98,2359,1
98,2370,3
98,2373,1
98,2374,3
98,2376,1
98,2385,1
98,2388,4
98,2397,5
98,2405,3
98,2406,2
98,2408,3
98,2409,2
98,2410,2
98,2411,1
98,2414,1
98,2415,1
98,2418,111
98,2419,2
98,2420,27
98,2422,15
98,2423,2
98,2426,1
98,2427,2
98,2429,1
98,2430,1
98,2432,2
98,2435,7
98,2436,87
98,2437,8
98,2438,28
98,2439,3
98,2440,1
98,2441,3
98,2442,9
98,2443,24
98,2445,1
98,2451,1
98,2452,2
98,2454,29
98,2455,1
98,2456,1
98,2457,2
98,2458,3
98,2459,5
98,2460,1
98,2461,11
98,2462,3
98,2463,15
98,2464,4
98,2465,64
98,2466,7
98,2469,1
98,2477,1
98,2480,11
98,2481,2
98,2482,63
98,2487,13
98,2491,2
98,2493,1
98,2494,9
98,2495,2
98,2496,5
98,2498,7
98,2503,2
98,2504,30
98,2505,2
98,2506,6
98,2507,7
98,2510,11
98,2511,1
98,2512,2
98,2517,2
98,2519,5
98,2521,2
98,2528,13
98,2529,1
98,2530,4
98,2534,10
98,2536,1
98,2541,1
98,2546,13
98,2548,1
98,2549,1
98,2550,8
98,2551,20
98,2552,3
98,2554,13
98,2556,2
98,2558,1
98,2559,2
98,2561,68
98,2564,100
98,2565,74
98,2566,4
98,2567,2
98,2568,33
98,2569,6
98,2570,10
98,2572,1
98,2574,3
98,2580,33
98,2581,2
98,2582,13
98,2583,2
98,2584,40
98,2586,1
98,2587,141
98,2591,1
98,2595,20
98,2596,3
98,2597,23
98,2598,1
98,2599,6
98,2600,3
98,2601,27
98,2602,7
98,2603,5
98,2605,4
98,2607,7
98,2608,7
98,2621,1
98,2623,1
98,2625,1
98,2630,1
98,2648,1
98,2649,1
98,2650,1
98,2659,1
98,2661,3
98,2671,2
98,2677,1
98,2680,1
98,2683,1
98,2684,1
98,2690,1
98,2691,1
98,2694,1
98,2697,2
98,2698,1
98,2699,1
98,2700,1
98,2705,2
98,2709,1
98,2713,3
98,2723,17
98,2726,1
98,2728,2
98,2729,2
98,2730,6
98,2731,1
98,2735,1
98,2737,6
98,2738,3
98,2740,4
98,2746,2
98,2751,2
98,2755,1
98,2756,3
98,2758,8
98,2761,2
98,2764,2
98,2765,6
98,2767,12
98,2769,1
98,2770,1
98,2771,1
98,2773,1
98,2776,2
98,2777,12
98,2778,163
98,2779,2
98,2781,3
98,2786,1
98,2788,3
98,2789,5
98,2790,15
98,2791,3
98,2796,2
98,2799,12
98,2802,8
98,2803,1
98,2805,1
98,2807,4
98,2809,4
98,2815,10
98,2816,2
98,2817,2
98,2818,1
98,2819,18
98,2820,84
98,2821,1
98,2823,1
98,2825,2
98,2826,1
98,2830,4
98,2831,2
98,2834,5
98,2835,1
98,2836,4
98,2839,2
98,2840,10
98,2841,35
98,2842,22
98,2844,14
98,2846,30
98,2847,1
98,2848,8
98,2849,2
98,2852,5
98,2855,1
98,2856,4
98,2860,2
98,2864,1
98,2866,61
98,2868,3
98,2869,26
98,2871,4
98,2872,1
98,2873,62
98,2877,3
98,2879,7
98,2883,1
98,2888,21
98,2889,3
98,2890,10
98,2892,24
98,2893,3
98,2903,2
98,2905,4
98,2906,4
98,2907,1
98,2908,191
98,2909,1
98,2911,18
98,2912,5
98,2913,127
98,2914,1
98,2917,14
98,2918,2
98,2923,4
98,2925,18
98,2927,3
98,2928,22
98,2930,138
98,2931,27
98,2934,3
98,2944,12
98,2945,6
98,2946,7
98,2949,2
98,2950,4
98,2953,2
98,2956,1
98,2959,12
98,2960,15
98,2962,8
98,2963,15
98,2964,10
98,2965,22
98,2966,28
98,2967,34
98,2968,2
98,2973,29
98,2974,4
98,2975,4
98,2976,3
98,2978,16
98,2979,1
98,2984,1
98,2990,1
98,2998,1
98,3001,2
98,3032,7
98,3037,9
98,3045,1
98,3047,1
98,3048,1
98,3051,3
98,3053,1
98,3059,1
98,3068,1
98,3072,1
98,3078,1
98,3089,3
98,3092,1
98,3099,1
98,3108,1
98,3110,1
98,3115,1
98,3119,1
98,3125,10
98,3131,2
98,3138,1
98,3139,12
98,3150,1
98,3151,2
98,3156,1
98,3157,3
98,3158,6
98,3159,8
98,3163,1
98,3165,2
98,3167,2
98,3169,1
98,3170,1
98,3171,2
98,3172,1
98,3173,1
98,3174,1
98,3182,1
98,3186,1
98,3193,1
98,3194,4
98,3196,11
98,3199,4
98,3204,1
98,3205,9
98,3207,2
98,3212,88
98,3213,10
98,3214,2
98,3216,2
98,3217,7
98,3219,1
98,3222,2
98,3224,7
98,3227,4
98,3229,6
98,3231,3
98,3232,1
98,3239,12
98,3240,3
98,3241,34
98,3242,43
98,3243,141
98,3246,4
98,3249,5
98,3252,2
98,3256,2
98,3261,1
98,3264,18
98,3265,2
98,3267,1
98,3269,1
98,3270,16
98,3272,1
98,3273,23
98,3274,5
98,3275,1
98,3277,2
98,3278,32
98,3279,14
98,3280,4
98,3281,35
98,3282,1
98,3284,1
98,3285,3
98,3286,1
98,3295,1
98,3296,6
98,3300,9
98,3301,4
98,3302,1
98,3303,3
98,3304,9
98,3306,1
98,3308,1
98,3313,1
98,3314,1
98,3315,6
98,3319,26
98,3323,1
98,3326,20
98,3329,3
98,3332,3
98,3334,1
98,3335,6
98,3337,1
98,3338,254
98,3340,16
98,3341,4
98,3343,11
98,3345,2
98,3346,33
98,3347,3
98,3352,2
98,3353,1
98,3358,1
98,3360,20
98,3363,5
98,3364,3
98,3365,1
98,3367,4
98,3368,3
98,3369,8
98,3370,12
98,3372,3
98,3373,35
98,3374,36
98,3375,10
98,3376,1
98,3378,7
98,3379,1
98,3380,4
98,3382,5
98,3384,1
98,3385,2
98,3386,4
98,3390,8
98,3391,13
98,3392,2
98,3393,5
98,3394,13
98,3395,5
98,3396,38
98,3401,5
98,3402,1
98,3403,1
98,3404,1
98,3405,2
98,3406,5
98,3408,1
98,3412,3
98,3415,3
98,3416,658
98,3418,1
98,3420,30
98,3421,3
98,3423,1
98,3425,2
98,3428,5
98,3429,1
98,3430,1
98,3431,1
98,3432,1
98,3433,19
98,3434,2
98,3435,1
98,3436,9
98,3437,33
98,3438,10
98,3439,3
98,3440,4
98,3444,3
98,3445,1
98,3447,2
98,3450,3
98,3451,1
98,3452,43
98,3455,2
98,3456,9
98,3457,3
98,3458,9
98,3462,4
98,3468,1
98,3469,1
98,3472,3
98,3482,1
98,3499,1
98,3503,7
98,3504,1
98,3505,1
98,3514,1
98,3515,1
98,3518,4
98,3520,3
98,3523,2
98,3527,4
98,3531,3
98,3534,1
98,3535,1
98,3536,1
98,3541,1
98,3546,1
98,3547,1
98,3554,1
98,3555,1
98,3564,2
98,3565,3
98,3569,1
98,3571,1
98,3572,2
98,3573,2
98,3575,1
98,3578,2
98,3580,1
98,3581,1
98,3582,1
98,3583,5
98,3584,2
98,3586,74
98,3591,19
98,3594,1
98,3598,4
98,3600,1
98,3601,1
98,3602,2
98,3606,1
98,3608,1
98,3609,1
98,3611,2
98,3612,9
98,3615,12
98,3616,5
98,3617,1
98,3620,4
98,3632,1
98,3633,1
98,3634,2
98,3635,1
98,3636,36
98,3639,11
98,3640,1
98,3641,2
98,3642,2
98,3645,1
98,3647,2
98,3648,1
98,3649,3
98,3651,4
98,3659,3
98,3660,5
98,3663,1
98,3665,144
98,3667,1
98,3669,7
98,3670,9
98,3673,3
98,3675,7
98,3676,1
98,3682,3
98,3683,14
98,3686,1
98,3687,2
98,3688,1
98,3695,26
98,3696,8
98,3697,2
98,3698,13
98,3699,34
98,3700,3
98,3701,1
98,3702,1
98,3705,2
98,3706,2
98,3712,1
98,3715,5
98,3716,59
98,3717,5
98,3719,1
98,3720,33
98,3725,6
98,3730,4
98,3731,9
98,3732,6
98,3733,4
98,3734,5
98,3735,9
98,3736,3
98,3737,7
98,3739,8
98,3740,8
98,3741,8
98,3745,1
98,3749,2
98,3753,6
98,3754,6
98,3755,56
98,3756,6
98,3757,15
98,3758,10
98,3762,25
98,3763,2
98,3764,5
98,3765,3
98,3771,2
98,3772,2
98,3773,2
98,3774,2
98,3776,1
98,3777,2
98,3778,1
98,3781,5
98,3782,6
98,3783,1
98,3787,1
98,3789,4
98,3792,5
98,3793,21
98,3796,20
98,3797,5
98,3799,3
98,3800,8
98,3801,5
98,3811,2
98,3814,1
98,3822,1
98,3827,1
98,3830,1
98,3832,1
98,3833,2
98,3835,1
98,3836,1
98,3837,1
98,3838,1
98,3843,1
98,3847,1
98,3848,1
98,3854,1
98,3857,3
98,3858,3
98,3860,1
98,3861,1
98,3862,1
98,3864,2
98,3876,1
98,3879,1
98,3881,2
98,3884,1
98,3886,2
98,3887,9
98,3889,1
98,3890,5
98,3895,1
98,3896,1
98,3897,1
98,3899,6
98,3901,2
98,3902,1
98,3903,5
98,3904,2
98,3906,1
98,3909,8
98,3914,1
98,3916,1
98,3917,3
98,3918,6
98,3923,4
98,3924,69
98,3925,1
98,3926,3
98,3938,1
98,3941,5
98,3947,1
98,3948,1
98,3952,3
98,3953,4
98,3955,6
98,3956,1
98,3957,5
98,3958,3
98,3959,1
98,3960,1
98,3964,13
98,3965,1
98,3967,5
98,3968,1
98,3969,1
98,3970,4
98,3971,1
98,3972,1
98,3973,1
98,3974,9
98,3977,1
98,3980,17
98,3983,4
98,3985,1
98,3989,6
98,3990,1
98,3991,5
98,3992,1
98,3993,1
98,3994,47
98,3995,7
98,3997,1
98,4001,1
98,4003,5
98,4007,3
98,4008,9
98,4009,74
98,4016,5
98,4017,2
98,4018,1
98,4021,2
98,4024,1
98,4026,2
98,4027,8
98,4031,2
98,4033,29
98,4034,2
98,4037,8
98,4039,1
98,4040,8
98,4043,3
98,4046,1
98,4047,1
98,4048,11
98,4049,5
98,4050,3
98,4051,4
98,4053,1
98,4054,5
98,4055,60
98,4057,1
98,4059,2
98,4065,1
98,4066,1
98,4068,3
98,4069,3
98,4072,29
98,4073,1
98,4074,1
98,4075,34
98,4080,2
98,4083,2
98,4086,21
98,4090,5
98,4092,1
98,4094,26
98,4095,6
98,4100,1
98,4102,2
98,4103,1
98,4104,10
98,4111,1
98,4114,2
98,4118,6
98,4119,28
98,4126,10
98,4127,6
98,4128,50
98,4129,2
98,4131,19
98,4132,1
98,4133,4
98,4135,17
98,4138,15
98,4148,1
98,4149,1
98,4154,2
98,4162,1
98,4163,1
98,4165,1
98,4166,1
98,4176,2
98,4178,2
98,4179,3
98,4180,2
98,4181,14
98,4182,2
98,4183,2
98,4184,5
98,4185,2
98,4186,2
98,4187,2
98,4191,1
98,4194,2
98,4195,2
98,4196,2
98,4197,2
98,4199,2
98,4200,2
98,4201,2
98,4202,2
98,4204,1
98,4207,1
98,4208,2
98,4209,2
98,4210,2
98,4212,1
98,4213,2
98,4214,2
98,4215,2
98,4216,2
98,4219,1
98,4220,2
98,4222,15
98,4223,1
98,4225,2
98,4227,2
98,4230,2
98,4232,2
98,4233,2
98,4234,2
98,4235,2
98,4237,6
98,4238,2
98,4239,1
98,4240,2
98,4241,2
98,4242,1
98,4245,2
98,4246,10
98,4247,2
98,4250,1
98,4254,2
98,4256,2
98,4258,2
98,4260,2
98,4261,2
98,4262,4
98,4264,1
98,4267,5
98,4270,1
98,4271,1
98,4272,2
98,4273,2
98,4274,10
98,4275,4
98,4278,2
98,4279,2
98,4280,2
98,4281,1
98,4286,2
98,4287,17
98,4288,5
98,4289,17
98,4290,3
98,4291,2
98,4292,1
98,4295,3
98,4296,1
98,4297,8
98,4298,2
98,4303,17
98,4304,9
98,4307,1
98,4309,1
